Precipitation,Month,Week,Year,City,Code,State,AverageTemp,MaxTemp,MinTemp,WindDirection,WindSpeed
0.14,1,10,2016,Savannah,SAV,Georgia,49,57,41,10,8.22
0.33,1,10,2016,Hilo,ITO,Hawaii,73,83,63,20,1.98
0.0,1,10,2016,Honolulu,HNL,Hawaii,74,81,67,12,5.08
0.44,1,10,2016,Kahului,OGG,Hawaii,72,82,62,8,6.47
0.16,1,10,2016,Kaunakakai,MKK,Hawaii,72,80,64,16,5.25
0.08,1,10,2016,Lihue,LIH,Hawaii,73,80,66,24,5.11
0.04,1,10,2016,Boise,BOI,Idaho,33,39,27,19,1.9
0.01,1,10,2016,Lewiston,LWS,Idaho,36,40,30,14,2.08
0.09,1,10,2016,Pocatello,PIH,Idaho,30,35,24,16,3.94
0.47,1,10,2016,Chicago,ORD,Illinois,29,35,22,23,8.92
0.22,1,10,2016,Moline,MLI,Illinois,26,33,19,21,7.71
0.51,1,10,2016,Peoria,PIA,Illinois,30,36,22,23,7.97
0.21,1,10,2016,Quincy,UIN,Illinois,28,36,20,18,9.07
0.65,1,10,2016,Rockford,RFD,Illinois,26,32,20,23,8.62
0.59,1,10,2016,Springfield,SPI,Illinois,35,38,23,23,10.2
1.15,1,10,2016,Fort Wayne,FWA,Indiana,31,40,21,20,6.75
1.08,1,10,2016,Indianapolis,IND,Indiana,34,42,25,19,8.75
0.87,1,10,2016,South Bend,SBN,Indiana,27,36,18,17,7.35
0.17,1,10,2016,Cedar Rapids,CID,Iowa,22,28,15,20,9.8
0.44,1,10,2016,Des Moines,DSM,Iowa,23,29,16,22,8.8
0.23,1,10,2016,Dubuque,DBQ,Iowa,22,28,16,18,10.0
0.48,1,10,2016,Sioux City,SUX,Iowa,21,28,15,19,9.77
0.52,1,10,2016,Waterloo,ALO,Iowa,20,26,14,23,9.67
0.42,1,10,2016,Concordia,CNK,Kansas,26,33,17,20,10.24
0.25,1,10,2016,Dodge City,DDC,Kansas,31,39,22,21,12.0
0.02,1,10,2016,Goodland,GLD,Kansas,28,39,15,22,9.98
0.5,1,10,2016,Medicine Lodge,P28,Kansas,31,37,23,20,7.94
0.73,1,10,2016,Topeka,TOP,Kansas,28,35,21,20,7.47
0.18,1,10,2016,Wichita,ICT,Kansas,30,37,23,22,10.34
0.79,1,10,2016,Covington,CVG,Kentucky,35,45,25,19,6.97
0.83,1,10,2016,Jackson,JKL,Kentucky,38,48,28,18,2.14
0.47,1,10,2016,Lexington,LEX,Kentucky,36,46,26,18,7.82
0.4,1,10,2016,Louisville,SDF,Kentucky,39,48,29,18,6.91
2.13,1,10,2016,Paducah,PAH,Kentucky,36,45,26,18,5.31
1.84,1,10,2016,Baton Rouge,BTR,Louisiana,51,60,41,13,6.15
2.1,1,10,2016,Lake Charles,LCH,Louisiana,51,61,41,15,8.01
0.75,1,10,2016,New Orleans,MSY,Louisiana,54,61,47,14,8.84
1.5,1,10,2016,Shreveport,SHV,Louisiana,46,54,37,16,6.58
0.27,1,10,2016,Slidell,ASD,Louisiana,51,61,40,11,4.03
1.99,1,10,2016,Bangor,BGR,Maine,22,34,9,21,5.52
0.52,1,10,2016,Caribou,CAR,Maine,18,26,9,19,6.44
2.11,1,10,2016,Portland,PWM,Maine,27,37,16,19,5.88
1.05,1,10,2016,Baltimore,BWI,Maryland,35,44,26,18,4.67
0.28,1,10,2016,Salisbury,SBY,Maryland,39,49,27,15,6.34
1.39,1,10,2016,Boston,BOS,Massachusetts,33,41,25,19,7.51
1.12,1,10,2016,Worcester,ORH,Massachusetts,28,36,19,20,6.7
0.69,1,10,2016,Alpena,APN,Michigan,24,33,14,19,6.1
0.66,1,10,2016,Detroit,DTW,Michigan,31,39,22,20,5.87
0.71,1,10,2016,Flint,FNT,Michigan,30,39,21,17,7.12
0.82,1,10,2016,Grand Rapids,GRR,Michigan,29,36,22,17,7.62
0.78,1,10,2016,Houghton Lake,HTL,Michigan,24,32,16,18,6.77
0.86,1,10,2016,Lansing,LAN,Michigan,28,36,21,17,7.34
0.95,1,10,2016,Muskegon,MKG,Michigan,30,37,22,18,8.38
0.61,1,10,2016,Sault Ste Marie,ANJ,Michigan,25,31,18,19,6.61
0.18,1,10,2016,Duluth,DLH,Minnesota,16,23,8,23,8.68
0.1,1,10,2016,International Falls,INL,Minnesota,14,20,7,20,5.78
0.17,1,10,2016,Minneapolis,MSP,Minnesota,19,25,12,21,8.74
0.44,1,10,2016,Rochester,RST,Minnesota,17,23,11,23,12.62
0.13,1,10,2016,St Cloud,STC,Minnesota,17,22,8,22,8.54
1.23,1,10,2016,Greenville,GLH,Mississippi,42,50,35,15,8.21
0.35,1,10,2016,Greenwood,GWO,Mississippi,43,53,32,15,5.12
0.32,1,10,2016,Gulfport,GPT,Mississippi,51,59,41,19,6.52
0.11,1,10,2016,Hattiesburg,HBG,Mississippi,47,58,35,19,3.94
1.15,1,10,2016,Jackson,JAN,Mississippi,46,55,36,14,5.95
0.1,1,10,2016,Meridian,MEI,Mississippi,45,53,33,13,5.37
0.4,1,10,2016,Tupelo,TUP,Mississippi,40,49,30,17,6.15
1.4,1,10,2016,Cape Girardeau,CGI,Missouri,35,43,27,18,8.58
0.69,1,10,2016,Columbia,COU,Missouri,31,38,23,18,9.42
0.6,1,10,2016,Kansas City,MCI,Missouri,28,35,21,21,9.34
0.67,1,10,2016,Rolla/Vichy,VIH,Missouri,31,38,23,19,9.72
0.69,1,10,2016,Springfield,SGF,Missouri,32,39,25,19,10.97
0.54,1,10,2016,St Joseph,STJ,Missouri,26,32,19,21,8.41
0.52,1,10,2016,St Louis,STL,Missouri,34,42,26,23,9.15
0.09,1,10,2016,Billings,BIL,Montana,23,29,15,18,7.54
0.13,1,10,2016,Butte,BTM,Montana,18,27,9,26,1.32
0.07,1,10,2016,Cut Bank,CTB,Montana,10,21,2,28,7.65
0.05,1,10,2016,Dillon,DLN,Montana,19,27,13,14,4.71
0.11,1,10,2016,Glasgow,GGW,Montana,11,17,3,21,6.74
0.14,1,10,2016,Great Falls,GTF,Montana,15,23,7,15,5.25
0.12,1,10,2016,Havre,HVR,Montana,9,18,0,25,4.65
0.15,1,10,2016,Helena,HLN,Montana,16,23,7,21,1.94
0.02,1,10,2016,Kalispell,GPI,Montana,22,27,17,15,2.08
0.0,1,10,2016,Miles City,MLS,Montana,13,25,0,21,5.21
0.01,1,10,2016,Missoula,MSO,Montana,21,26,15,12,1.88
0.09,1,10,2016,Grand Island,GRI,Nebraska,22,30,14,20,11.48
0.51,1,10,2016,Lincoln,LNK,Nebraska,24,31,17,21,10.65
0.25,1,10,2016,Norfolk,OFK,Nebraska,20,28,12,20,11.07
0.04,1,10,2016,North Platte,LBF,Nebraska,25,35,15,20,7.1
0.71,1,10,2016,Omaha,OMA,Nebraska,23,29,16,20,11.07
0.04,1,10,2016,Scottsbluff,BFF,Nebraska,21,31,9,26,4.11
0.0,1,10,2016,Sidney,SNY,Nebraska,20,31,9,29,7.52
0.01,1,10,2016,Valentine,VTN,Nebraska,17,27,7,27,8.7
1.12,1,10,2016,Ely,ELY,Nevada,22,30,12,23,7.84
0.08,1,10,2016,Eureka,P68,Nevada,25,34,17,19,5.28
0.26,1,10,2016,Las Vegas,LAS,Nevada,48,54,43,16,3.02
0.88,1,10,2016,Mercury,DRA,Nevada,42,48,36,9,5.17
0.25,1,10,2016,Reno,RNO,Nevada,33,40,26,16,1.4
0.67,1,10,2016,Winnemucca,WMC,Nevada,30,36,23,13,3.48
0.82,1,10,2016,Concord,CON,New Hampshire,25,38,13,21,3.65
0.8,1,10,2016,Atlantic City,ACY,New Jersey,35,46,23,17,6.57
1.78,1,10,2016,Newark,EWR,New Jersey,34,44,24,20,7.24
0.37,1,10,2016,Albuquerque,ABQ,New Mexico,35,40,28,22,2.61
0.27,1,10,2016,Clayton,CAO,New Mexico,31,41,21,17,9.2
0.11,1,10,2016,Roswell,ROW,New Mexico,31,39,23,24,1.67
0.9,1,10,2016,Albany,ALB,New York,27,38,16,24,4.08
0.74,1,10,2016,Binghamton,BGM,New York,25,34,15,21,7.14
0.64,1,10,2016,Buffalo,BUF,New York,29,37,20,15,7.87
0.77,1,10,2016,Glens Falls,GFL,New York,24,34,14,14,2.61
1.72,1,10,2016,Islip,ISP,New York,34,44,24,21,7.87
1.42,1,10,2016,New York,LGA,New York,37,44,29,21,8.44
0.63,1,10,2016,Rochester,ROC,New York,29,37,20,22,7.14
0.68,1,10,2016,Syracuse,SYR,New York,27,37,15,14,5.07
0.48,1,10,2016,Asheville,AVL,North Carolina,37,46,27,24,5.41
1.47,1,10,2016,Cape Hatteras,HSE,North Carolina,51,56,45,15,9.17
0.42,1,10,2016,Charlotte,CLT,North Carolina,40,49,30,11,6.12
0.39,1,10,2016,Greensboro,GSO,North Carolina,37,45,30,12,6.38
0.66,1,10,2016,Hickory,HKY,North Carolina,37,46,28,11,3.71
0.27,1,10,2016,Raleigh/Durham,RDU,North Carolina,40,47,33,6,4.97
0.34,1,10,2016,Wilmington,ILM,North Carolina,47,54,39,14,9.6
0.0,1,10,2016,Bismarck,BIS,North Dakota,10,19,0,15,4.98
0.0,1,10,2016,Dickinson,DIK,North Dakota,11,19,2,25,7.02
0.32,1,10,2016,Fargo,FAR,North Dakota,12,19,4,23,10.47
0.0,1,10,2016,Grand Forks,GFK,North Dakota,8,15,1,27,10.82
0.05,1,10,2016,Williston,ISN,North Dakota,10,20,3,21,4.0
0.74,1,10,2016,Akron,CAK,Ohio,31,40,21,20,7.15
0.81,1,10,2016,Cleveland,CLE,Ohio,32,41,22,15,7.94
0.78,1,10,2016,Columbus,CMH,Ohio,31,41,21,20,5.6
1.03,1,10,2016,Dayton,DAY,Ohio,32,42,22,19,8.08
1.03,1,10,2016,Mansfield,MFD,Ohio,31,41,20,20,8.05
0.85,1,10,2016,Toledo,TOL,Ohio,29,39,19,16,5.31
0.73,1,10,2016,Youngstown/Warren,YNG,Ohio,29,39,18,18,6.97
0.17,1,10,2016,Gage,GAG,Oklahoma,33,40,24,18,10.01
0.11,1,10,2016,Oklahoma City,OKC,Oklahoma,35,42,27,22,10.87
0.16,1,10,2016,Ponca City,PNC,Oklahoma,36,40,28,20,8.5
0.58,1,10,2016,Tulsa,TUL,Oklahoma,34,40,26,26,8.75
0.41,1,10,2016,Astoria,AST,Oregon,43,49,37,8,5.88
0.2,1,10,2016,Burns,BNO,Oregon,18,28,9,23,2.02
0.43,1,10,2016,Eugene,EUG,Oregon,38,41,34,11,2.27
0.15,1,10,2016,Medford,MFR,Oregon,42,51,31,18,2.35
0.05,1,10,2016,Pendleton,PDT,Oregon,28,31,24,17,2.11
0.21,1,10,2016,Portland,PDX,Oregon,38,44,31,10,4.9
0.07,1,10,2016,Redmond,RDM,Oregon,29,38,20,21,2.47
0.27,1,10,2016,Salem,SLE,Oregon,37,42,32,12,1.0
1.07,1,10,2016,Allentown,ABE,Pennsylvania,32,43,20,21,4.77
0.58,1,10,2016,Erie,ERI,Pennsylvania,31,40,22,15,9.12
1.48,1,10,2016,Harrisburg,MDT,Pennsylvania,32,41,22,20,3.91
0.63,1,10,2016,Philadelphia,PHL,Pennsylvania,36,45,27,21,6.92
0.85,1,10,2016,Pittsburgh,PIT,Pennsylvania,29,40,17,18,5.15
1.26,1,10,2016,Wilkes-Barre/Scranton,AVP,Pennsylvania,29,40,17,14,4.54
1.78,1,10,2016,Williamsport,IPT,Pennsylvania,28,38,17,18,3.98
0.34,1,10,2016,San Juan,SJU,Puerto Rico,79,84,73,8,2.77
1.41,1,10,2016,Providence,PVD,Rhode Island,32,42,22,19,6.75
0.34,1,10,2016,Anderson,AND,South Carolina,42,50,33,8,7.34
0.0,1,10,2016,Charleston,CHS,South Carolina,48,57,39,5,9.28
0.27,1,10,2016,Columbia,CAE,South Carolina,45,52,37,6,6.35
0.5,1,10,2016,Greer,GSP,South Carolina,40,49,31,11,6.34
0.04,1,10,2016,Aberdeen,ABR,South Dakota,15,23,6,18,9.91
0.04,1,10,2016,Huron,HON,South Dakota,13,21,5,26,9.48
0.0,1,10,2016,Pierre,PIR,South Dakota,14,22,6,28,7.0
0.0,1,10,2016,Rapid City,RAP,South Dakota,17,27,7,22,6.81
0.31,1,10,2016,Sioux Falls,FSD,South Dakota,16,23,9,22,9.35
0.67,1,10,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,Tennessee,37,49,25,13,3.52
0.61,1,10,2016,Chattanooga,CHA,Tennessee,41,49,32,19,4.82
0.85,1,10,2016,Clarksville,CKV,Tennessee,36,46,26,19,5.98
0.94,1,10,2016,Crossville,CSV,Tennessee,37,46,28,14,5.44
0.32,1,10,2016,Knoxville,TYS,Tennessee,38,48,27,10,5.0
1.42,1,10,2016,Memphis,MEM,Tennessee,41,48,32,16,7.35
0.3,1,10,2016,Nashville,BNA,Tennessee,41,50,30,19,5.84
0.51,1,10,2016,Oak Ridge,OQT,Tennessee,39,49,28,11,1.45
0.04,1,10,2016,Abilene,ABI,Texas,42,51,33,18,7.08
0.08,1,10,2016,Amarillo,AMA,Texas,32,41,23,19,10.62
0.64,1,10,2016,Austin/Bergstrom,AUS,Texas,48,59,37,12,5.1
0.13,1,10,2016,Austin/City,ATT,Texas,50,59,40,19,2.2
2.19,1,10,2016,Beaumont/Port Arthur,BPT,Texas,53,62,43,15,8.84
0.1,1,10,2016,Brownsville,BRO,Texas,59,69,49,20,6.04
0.34,1,10,2016,Childress,CDS,Texas,37,44,30,16,6.71
1.21,1,10,2016,College Station,CLL,Texas,49,57,40,17,6.65
0.25,1,10,2016,Corpus Christi,CRP,Texas,55,64,45,14,7.11
0.11,1,10,2016,Dalhart,DHT,Texas,32,43,22,21,9.04
1.23,1,10,2016,Dallas,DAL,Texas,44,51,36,16,7.37
0.84,1,10,2016,Dallas-Fort Worth,DFW,Texas,44,51,37,16,7.87
0.0,1,10,2016,Del Rio,DRT,Texas,53,61,41,18,4.8
0.46,1,10,2016,El Paso,ELP,Texas,42,50,34,24,8.15
0.49,1,10,2016,Fort Worth,FTW,Texas,44,52,36,20,7.34
0.55,1,10,2016,Galveston,GLS,Texas,54,60,47,15,10.08
1.62,1,10,2016,Houston,HOU,Texas,53,62,44,15,6.64
0.29,1,10,2016,Lubbock,LBB,Texas,36,44,27,22,8.08
0.05,1,10,2016,Midland,MAF,Texas,42,53,32,19,8.64
0.0,1,10,2016,San Angelo,SJT,Texas,43,55,31,18,6.71
0.06,1,10,2016,San Antonio,SAT,Texas,51,60,40,19,4.42
1.5,1,10,2016,Victoria,VCT,Texas,52,63,41,18,6.75
0.22,1,10,2016,Waco,ACT,Texas,45,54,36,23,5.95
0.11,1,10,2016,Wichita Falls,SPS,Texas,39,48,30,12,9.68
0.29,1,10,2016,Salt Lake City,SLC,Utah,31,35,26,26,2.1
0.9,1,10,2016,Blacksburg,BCB,Virginia,34,43,24,20,4.11
0.52,1,10,2016,Burlington,BTV,Vermont,25,33,16,14,5.81
0.71,1,10,2016,Lynchburg,LYH,Virginia,35,43,27,13,3.3
0.11,1,10,2016,Norfolk,ORF,Virginia,44,50,38,10,11.3
0.68,1,10,2016,Richmond,RIC,Virginia,39,47,30,19,7.08
0.9,1,10,2016,Roanoke,ROA,Virginia,34,43,24,20,4.11
0.27,1,10,2016,Wallops Island,WAL,Virginia,40,49,31,14,7.78
0.79,1,10,2016,Washington,DCA,Virginia,37,44,29,17,6.91
0.09,1,10,2016,Deer Park,DEW,Washington,31,34,28,9,3.01
0.16,1,10,2016,Ephrata,EPH,Washington,32,35,29,21,2.58
0.34,1,10,2016,Olympia,OLM,Washington,36,41,30,9,0.92
0.38,1,10,2016,Quillayute,UIL,Washington,41,49,32,7,4.31
0.26,1,10,2016,Seattle,SEA,Washington,41,47,35,5,3.92
0.02,1,10,2016,Spokane,GEG,Washington,31,34,27,13,4.82
0.21,1,10,2016,Yakima,YKM,Washington,33,36,29,27,1.44
0.53,1,10,2016,Beckley,BKW,West Virginia,33,42,23,17,7.3
0.23,1,10,2016,Charleston,CRW,West Virginia,35,47,22,18,3.77
0.47,1,10,2016,Elkins,EKN,West Virginia,29,44,14,26,3.06
0.52,1,10,2016,Huntington,HTS,West Virginia,34,45,23,16,4.12
0.72,1,10,2016,Green Bay,GRB,Wisconsin,23,30,15,18,7.77
0.56,1,10,2016,La Crosse,LSE,Wisconsin,23,29,16,20,8.21
0.52,1,10,2016,Madison,MSN,Wisconsin,24,29,16,18,7.25
0.27,1,10,2016,Milwaukee,MKE,Wisconsin,27,33,20,24,8.01
0.3,1,10,2016,Casper,CPR,Wyoming,22,30,14,25,9.98
0.29,1,10,2016,Cheyenne,CYS,Wyoming,25,37,14,29,4.95
0.36,1,10,2016,Lander,LND,Wyoming,15,23,6,28,0.7
0.3,1,10,2016,Rawlins,RWL,Wyoming,18,27,9,11,5.52
0.01,1,10,2016,Sheridan,SHR,Wyoming,22,32,11,28,2.97
0.34,1,17,2016,Birmingham,BHM,Alabama,42,52,31,28,3.94
0.16,1,17,2016,Huntsville,HSV,Alabama,39,49,29,22,4.57
2.24,1,17,2016,Mobile,MOB,Alabama,48,60,35,16,4.37
1.48,1,17,2016,Montgomery,MGM,Alabama,45,56,32,26,3.92
0.15,1,17,2016,Anchorage,ANC,Alaska,24,28,19,7,3.78
2.59,1,17,2016,Annette,ANN,Alaska,43,46,38,10,8.68
0.17,1,17,2016,Bettles,BTT,Alaska,2,10,-7,34,4.45
0.15,1,17,2016,Cold Bay,CDB,Alaska,32,36,28,10,13.8
1.17,1,17,2016,Cordova,CDV,Alaska,31,39,22,8,1.84
0.04,1,17,2016,Delta Junction/Ft Greely,BIG,Alaska,10,16,6,19,9.87
0.2,1,17,2016,Gulkana,GKN,Alaska,9,14,3,18,1.0
0.46,1,17,2016,Homer,HOM,Alaska,29,34,24,4,2.5
0.0,1,17,2016,Iliamna,ILI,Alaska,26,32,20,10,8.08
1.74,1,17,2016,Juneau,JNU,Alaska,36,40,32,12,3.87
0.26,1,17,2016,Kenai,ENA,Alaska,24,29,19,7,8.41
0.11,1,17,2016,King Salmon,AKN,Alaska,29,36,22,6,8.61
0.35,1,17,2016,Kodiak,ADQ,Alaska,35,38,30,11,11.8
0.03,1,17,2016,Kotzebue,OTZ,Alaska,15,18,9,6,12.82
0.03,1,17,2016,Mc Grath,MCG,Alaska,1,8,-6,23,1.24
0.06,1,17,2016,Nome,OME,Alaska,18,24,10,5,9.64
0.0,1,17,2016,Northway,ORT,Alaska,7,12,2,13,0.41
0.01,1,17,2016,Palmer,PAQ,Alaska,23,29,16,31,3.81
1.66,1,17,2016,Sitka,SIT,Alaska,44,47,41,11,12.07
0.42,1,17,2016,Skagway,SGY,Alaska,37,41,34,5,6.3
0.1,1,17,2016,Talkeetna,TKA,Alaska,18,28,8,7,3.24
0.0,1,17,2016,Tanana,TAL,Alaska,1,8,-6,8,5.85
1.62,1,17,2016,Yakutat,YAK,Alaska,34,40,29,7,2.44
0.0,1,17,2016,Douglas Bisbee,DUG,Arizona,41,60,21,28,4.02
0.0,1,17,2016,Kingman,IGM,Arizona,41,55,26,8,2.62
0.0,1,17,2016,Phoenix,PHX,Arizona,52,63,40,12,1.67
0.0,1,17,2016,Tucson,TUS,Arizona,49,64,34,18,1.95
0.06,1,17,2016,Winslow,INW,Arizona,31,47,15,17,1.84
0.0,1,17,2016,Fort Smith,FSM,Arkansas,39,52,26,23,4.67
0.0,1,17,2016,Harrison,HRO,Arkansas,36,48,24,26,7.31
0.01,1,17,2016,Bakersfield,BFL,California,53,63,42,6,1.52
0.0,1,17,2016,Bishop,BIH,California,38,56,20,26,3.05
0.0,1,17,2016,China Lake,NID,California,43,58,28,21,2.4
1.22,1,17,2016,Concord,CCR,California,52,57,45,14,4.11
0.13,1,17,2016,Fresno,FAT,California,51,59,42,9,2.27
1.04,1,17,2016,Hayward,HWD,California,54,60,48,13,4.65
0.0,1,17,2016,Long Beach,LGB,California,57,65,47,25,2.27
0.0,1,17,2016,Los Angeles,LAX,California,56,63,49,24,2.31
2.58,1,17,2016,Red Bluff,RBL,California,49,53,43,20,7.35
1.09,1,17,2016,Sacramento,SAC,California,50,57,42,19,4.94
0.21,1,17,2016,Salinas,SNS,California,54,61,46,11,6.24
0.04,1,17,2016,San Diego,SAN,California,57,65,49,29,2.18
1.39,1,17,2016,San Francisco,SFO,California,54,58,49,16,5.37
0.0,1,17,2016,Sandberg,SDB,California,46,52,38,21,11.37
0.0,1,17,2016,Santa Barbara,SBA,California,55,66,44,20,1.54
0.05,1,17,2016,Santa Maria,SMX,California,56,65,46,26,1.5
0.86,1,17,2016,Stockton,SCK,California,50,59,42,16,5.32
0.0,1,17,2016,Alamosa,ALS,Colorado,3,23,-17,25,1.72
0.02,1,17,2016,Colorado Springs,COS,Colorado,29,41,17,19,3.48
0.33,1,17,2016,Craig,CAG,Colorado,6,21,-8,22,1.78
0.01,1,17,2016,Denver,DEN,Colorado,29,41,17,20,6.7
0.03,1,17,2016,Grand Junction,GJT,Colorado,21,30,10,9,2.45
0.0,1,17,2016,Pueblo,PUB,Colorado,28,42,13,17,3.47
0.32,1,17,2016,Bridgeport,BDR,Connecticut,34,42,27,25,8.78
0.4,1,17,2016,Windsor Locks,BDL,Connecticut,30,37,21,23,7.04
0.45,1,17,2016,Newark,NWK,Delaware,34,43,25,26,7.75
0.45,1,17,2016,Wilmington,ILG,Delaware,34,43,25,26,7.75
2.39,1,17,2016,Daytona Beach,DAB,Florida,56,66,45,24,4.51
1.55,1,17,2016,Fort Lauderdale,FLL,Florida,67,74,60,24,7.05
1.37,1,17,2016,Gainesville,GNV,Florida,50,62,37,24,3.34
1.66,1,17,2016,Jacksonville,JAX,Florida,49,62,36,23,4.31
1.18,1,17,2016,Key West,EYW,Florida,69,74,65,10,9.78
1.97,1,17,2016,Miami,MIA,Florida,67,73,60,23,5.85
2.22,1,17,2016,Orlando,MCO,Florida,58,69,47,25,6.45
0.49,1,17,2016,Pensacola,PNS,Florida,50,60,39,25,4.84
1.69,1,17,2016,Tallahassee,TLH,Florida,51,63,38,27,3.68
1.6,1,17,2016,Tampa,TPA,Florida,59,67,51,16,6.1
2.32,1,17,2016,Vero Beach,VRB,Florida,61,70,51,24,6.1
1.58,1,17,2016,West Palm Beach,PBI,Florida,66,74,57,23,7.77
1.87,1,17,2016,Alma,AMG,Georgia,48,60,35,25,3.54
1.1,1,17,2016,Athens,AHN,Georgia,42,54,30,23,4.77
1.58,1,17,2016,Atlanta,ATL,Georgia,42,52,32,29,6.9
0.73,1,17,2016,Augusta,AGS,Georgia,44,57,31,26,4.91
0.9,1,17,2016,Macon,MCN,Georgia,45,57,32,27,4.85
1.82,1,17,2016,Savannah,SAV,Georgia,48,60,35,26,5.1
0.05,1,17,2016,Hilo,ITO,Hawaii,73,84,62,19,2.62
0.0,1,17,2016,Honolulu,HNL,Hawaii,73,80,65,20,1.54
0.0,1,17,2016,Kahului,OGG,Hawaii,71,83,59,7,3.07
0.0,1,17,2016,Kaunakakai,MKK,Hawaii,70,81,58,6,2.6
0.0,1,17,2016,Lihue,LIH,Hawaii,71,79,62,27,4.65
0.24,1,17,2016,Boise,BOI,Idaho,32,39,26,13,6.02
0.39,1,17,2016,Lewiston,LWS,Idaho,36,42,30,12,5.28
0.2,1,17,2016,Pocatello,PIH,Idaho,26,33,19,17,6.27
0.13,1,17,2016,Chicago,ORD,Illinois,21,27,8,25,11.2
0.01,1,17,2016,Moline,MLI,Illinois,20,30,10,25,11.21
0.03,1,17,2016,Peoria,PIA,Illinois,21,32,10,25,9.38
0.0,1,17,2016,Quincy,UIN,Illinois,24,35,13,26,11.27
0.06,1,17,2016,Rockford,RFD,Illinois,16,24,6,25,9.47
0.14,1,17,2016,Springfield,SPI,Illinois,26,37,14,25,11.17
0.13,1,17,2016,Evansville,EVV,Indiana,31,41,20,24,7.32
0.36,1,17,2016,Fort Wayne,FWA,Indiana,22,31,13,24,12.71
0.19,1,17,2016,Indianapolis,IND,Indiana,24,34,13,23,11.1
0.4,1,17,2016,South Bend,SBN,Indiana,22,29,12,24,11.74
0.0,1,17,2016,Cedar Rapids,CID,Iowa,16,25,6,26,12.57
0.04,1,17,2016,Des Moines,DSM,Iowa,20,29,9,29,10.51
0.05,1,17,2016,Dubuque,DBQ,Iowa,16,22,4,25,11.17
0.01,1,17,2016,Sioux City,SUX,Iowa,16,26,4,25,7.7
0.02,1,17,2016,Waterloo,ALO,Iowa,11,21,1,25,9.1
0.0,1,17,2016,Concordia,CNK,Kansas,29,39,20,22,7.45
0.03,1,17,2016,Dodge City,DDC,Kansas,34,47,21,24,6.07
0.0,1,17,2016,Goodland,GLD,Kansas,30,45,15,26,9.48
0.0,1,17,2016,Medicine Lodge,P28,Kansas,35,47,22,16,4.01
0.0,1,17,2016,Topeka,TOP,Kansas,30,40,19,28,6.17
0.0,1,17,2016,Wichita,ICT,Kansas,34,45,22,24,6.2
0.32,1,17,2016,Covington,CVG,Kentucky,29,37,17,23,9.3
0.17,1,17,2016,Jackson,JKL,Kentucky,32,41,23,24,3.6
0.12,1,17,2016,Lexington,LEX,Kentucky,31,41,20,23,9.88
0.15,1,17,2016,Louisville,SDF,Kentucky,31,41,21,23,9.22
0.05,1,17,2016,Paducah,PAH,Kentucky,34,44,23,25,6.31
1.15,1,17,2016,Baton Rouge,BTR,Louisiana,49,62,37,15,3.87
0.3,1,17,2016,Lake Charles,LCH,Louisiana,49,60,37,18,3.52
1.4,1,17,2016,New Orleans,MSY,Louisiana,53,62,44,16,6.21
0.03,1,17,2016,Shreveport,SHV,Louisiana,46,59,33,20,4.24
1.22,1,17,2016,Slidell,ASD,Louisiana,49,63,36,16,2.48
0.32,1,17,2016,Bangor,BGR,Maine,21,30,10,22,5.27
0.65,1,17,2016,Caribou,CAR,Maine,14,22,5,22,6.17
1.13,1,17,2016,Portland,PWM,Maine,26,33,19,29,7.44
0.29,1,17,2016,Baltimore,BWI,Maryland,34,43,24,25,6.44
1.53,1,17,2016,Salisbury,SBY,Maryland,36,47,25,26,6.84
1.4,1,17,2016,Boston,BOS,Massachusetts,32,39,25,25,10.74
0.82,1,17,2016,Worcester,ORH,Massachusetts,26,32,19,25,9.22
0.54,1,17,2016,Alpena,APN,Michigan,18,24,12,21,6.11
0.51,1,17,2016,Detroit,DTW,Michigan,23,29,16,22,11.27
0.3,1,17,2016,Flint,FNT,Michigan,24,29,17,23,10.68
0.51,1,17,2016,Grand Rapids,GRR,Michigan,21,26,16,23,9.8
0.3,1,17,2016,Houghton Lake,HTL,Michigan,17,21,12,22,7.62
0.24,1,17,2016,Lansing,LAN,Michigan,21,27,15,23,10.92
0.87,1,17,2016,Muskegon,MKG,Michigan,22,27,16,24,9.25
0.46,1,17,2016,Sault Ste Marie,ANJ,Michigan,9,15,3,16,4.85
0.03,1,17,2016,Minneapolis,MSP,Minnesota,5,13,-2,24,8.41
0.02,1,17,2016,Rochester,RST,Minnesota,3,12,-6,25,11.48
0.04,1,17,2016,St Cloud,STC,Minnesota,2,10,-7,24,7.98
0.0,1,17,2016,Greenville,GLH,Mississippi,43,54,32,19,5.97
0.02,1,17,2016,Greenwood,GWO,Mississippi,42,55,29,23,3.5
1.33,1,17,2016,Gulfport,GPT,Mississippi,49,60,37,16,3.67
0.71,1,17,2016,Hattiesburg,HBG,Mississippi,47,61,33,21,3.25
0.01,1,17,2016,Jackson,JAN,Mississippi,45,58,32,22,4.22
0.1,1,17,2016,Meridian,MEI,Mississippi,44,58,29,22,3.55
0.18,1,17,2016,Tupelo,TUP,Mississippi,41,53,29,16,5.01
0.12,1,17,2016,Cape Girardeau,CGI,Missouri,33,43,22,26,7.55
0.03,1,17,2016,Columbia,COU,Missouri,28,40,16,26,9.5
